,id,file_analyzed,size_category,original_file_name,dir_name,exec_time,result,Correct,trip _start,trip_end,routes
37,36,tickets/korenair/im_small/koreanairTicket.png,small,koreanairTicket.png,tickets/korenair,8.707184076309204,200,Yes,-1,-1,"[[8107.321319940902, ['Malpensa International Airport', 'Incheon International Airport']], [0.0, ['Malpensa International Airport', 'Malpensa International Airport']], [6327.080508833319, ['Malpensa International Airport', 'Anderson Regional Airport']], [4552.201415088247, ['Malpensa International Airport', 'Pinto Martins International Airport']], [6027.873565201604, ['Malpensa International Airport', 'Clarence A. Bain Airport']], [4776.977336273064, ['Malpensa International Airport', 'Senador PetrÃ´nio Portela Airport']], [0.0, ['Incheon International Airport', 'Incheon International Airport']], [8107.321319940902, ['Incheon International Airport', 'Malpensa International Airport']], [10421.195615456476, ['Incheon International Airport', 'Anderson Regional Airport']], [10244.511810236621, ['Incheon International Airport', 'Pinto Martins International Airport']], [10737.164940277917, ['Incheon International Airport', 'Clarence A. Bain Airport']], [10378.855540204553, ['Incheon International Airport', 'Senador PetrÃ´nio Portela Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [366.0308435880946, ['Anderson Regional Airport', 'Clarence A. Bain Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador PetrÃ´nio Portela Airport']], [2825.904413801137, ['Pinto Martins International Airport', 'Clarence A. Bain Airport']], [303.9960842965677, ['Pinto Martins International Airport', 'Senador PetrÃ´nio Portela Airport']], [0.0, ['Clarence A. Bain Airport', 'Clarence A. Bain Airport']], [2544.4103015885285, ['Clarence A. Bain Airport', 'Senador PetrÃ´nio Portela Airport']]]"
38,37,tickets/korenair/im_medium/koreanairTicket.png,medium,koreanairTicket.png,tickets/korenair,8.833286762237549,200,Yes,-1,-1,"[[8107.321319940902, ['Malpensa International Airport', 'Incheon International Airport']], [0.0, ['Malpensa International Airport', 'Malpensa International Airport']], [6327.080508833319, ['Malpensa International Airport', 'Anderson Regional Airport']], [4552.201415088247, ['Malpensa International Airport', 'Pinto Martins International Airport']], [6027.873565201604, ['Malpensa International Airport', 'Clarence A. Bain Airport']], [4776.977336273064, ['Malpensa International Airport', 'Senador PetrÃ´nio Portela Airport']], [0.0, ['Incheon International Airport', 'Incheon International Airport']], [8107.321319940902, ['Incheon International Airport', 'Malpensa International Airport']], [10421.195615456476, ['Incheon International Airport', 'Anderson Regional Airport']], [10244.511810236621, ['Incheon International Airport', 'Pinto Martins International Airport']], [10737.164940277917, ['Incheon International Airport', 'Clarence A. Bain Airport']], [10378.855540204553, ['Incheon International Airport', 'Senador PetrÃ´nio Portela Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [366.0308435880946, ['Anderson Regional Airport', 'Clarence A. Bain Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador PetrÃ´nio Portela Airport']], [2825.904413801137, ['Pinto Martins International Airport', 'Clarence A. Bain Airport']], [303.9960842965677, ['Pinto Martins International Airport', 'Senador PetrÃ´nio Portela Airport']], [0.0, ['Clarence A. Bain Airport', 'Clarence A. Bain Airport']], [2544.4103015885285, ['Clarence A. Bain Airport', 'Senador PetrÃ´nio Portela Airport']]]"
39,38,tickets/korenair/im_big/koreanairTicket.png,big,koreanairTicket.png,tickets/korenair,8.875901937484741,200,Yes,-1,-1,"[[8107.321319940902, ['Malpensa International Airport', 'Incheon International Airport']], [0.0, ['Malpensa International Airport', 'Malpensa International Airport']], [6327.080508833319, ['Malpensa International Airport', 'Anderson Regional Airport']], [4552.201415088247, ['Malpensa International Airport', 'Pinto Martins International Airport']], [6027.873565201604, ['Malpensa International Airport', 'Clarence A. Bain Airport']], [4776.977336273064, ['Malpensa International Airport', 'Senador PetrÃ´nio Portela Airport']], [0.0, ['Incheon International Airport', 'Incheon International Airport']], [8107.321319940902, ['Incheon International Airport', 'Malpensa International Airport']], [10421.195615456476, ['Incheon International Airport', 'Anderson Regional Airport']], [10244.511810236621, ['Incheon International Airport', 'Pinto Martins International Airport']], [10737.164940277917, ['Incheon International Airport', 'Clarence A. Bain Airport']], [10378.855540204553, ['Incheon International Airport', 'Senador PetrÃ´nio Portela Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [366.0308435880946, ['Anderson Regional Airport', 'Clarence A. Bain Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador PetrÃ´nio Portela Airport']], [2825.904413801137, ['Pinto Martins International Airport', 'Clarence A. Bain Airport']], [303.9960842965677, ['Pinto Martins International Airport', 'Senador PetrÃ´nio Portela Airport']], [0.0, ['Clarence A. Bain Airport', 'Clarence A. Bain Airport']], [2544.4103015885285, ['Clarence A. Bain Airport', 'Senador PetrÃ´nio Portela Airport']]]"
1,0,tickets/azulair/im_small/azulairTicket.jpeg,small,azulairTicket.jpeg,tickets/azulair,13.257865905761719,400,No,,,[]
2,1,tickets/azulair/im_medium/azulairTicket.jpeg,medium,azulairTicket.jpeg,tickets/azulair,7.5649049282073975,400,No,,,[]
3,2,tickets/azulair/im_big/azulairTicket.jpeg,big,azulairTicket.jpeg,tickets/azulair,7.957865238189697,400,No,,,[]
4,3,tickets/skyexpressair/im_small/skyexpressairTicket.jpeg,small,skyexpressairTicket.jpeg,tickets/skyexpressair,7.8749237060546875,400,No,,,[]
5,4,tickets/skyexpressair/im_medium/skyexpressairTicket.jpeg,medium,skyexpressairTicket.jpeg,tickets/skyexpressair,8.383587121963501,400,No,,,[]
6,5,tickets/skyexpressair/im_big/skyexpressairTicket.jpeg,big,skyexpressairTicket.jpeg,tickets/skyexpressair,8.80246376991272,400,No,,,[]
7,6,tickets/airberlin/im_small/airberlin3.jpeg,small,airberlin3.jpeg,tickets/airberlin,8.597561120986938,200,No,-1,-1,"[[2150.3015591181393, ['Thessaloniki Macedonia International Airport', 'Addis Ababa Bole International Airport']], [5126.337801687912, ['Thessaloniki Macedonia International Airport', 'Pinto Martins International Airport']], [5404.055165303842, ['Addis Ababa Bole International Airport', 'Pinto Martins International Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']]]"
8,7,tickets/airberlin/im_medium/airberlin3.jpeg,medium,airberlin3.jpeg,tickets/airberlin,8.46266484260559,200,No,-1,-1,"[[8074.402685107252, ['Clarence A. Bain Airport', 'Addis Ababa Bole International Airport']], [2825.904413801137, ['Clarence A. Bain Airport', 'Pinto Martins International Airport']], [0.0, ['Clarence A. Bain Airport', 'Clarence A. Bain Airport']], [5404.055165303842, ['Addis Ababa Bole International Airport', 'Pinto Martins International Airport']], [8074.402685107252, ['Addis Ababa Bole International Airport', 'Clarence A. Bain Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']], [2825.904413801137, ['Pinto Martins International Airport', 'Clarence A. Bain Airport']]]"
9,8,tickets/airberlin/im_big/airberlin3.jpeg,big,airberlin3.jpeg,tickets/airberlin,8.757501125335693,200,No,-1,-1,"[[8074.402685107252, ['Clarence A. Bain Airport', 'Addis Ababa Bole International Airport']], [2825.904413801137, ['Clarence A. Bain Airport', 'Pinto Martins International Airport']], [5404.055165303842, ['Addis Ababa Bole International Airport', 'Pinto Martins International Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']]]"
10,9,tickets/airberlin/im_small/airberlin2.jpeg,small,airberlin2.jpeg,tickets/airberlin,7.9333391189575195,200,No,21 julio 2014 13:15,18B,[]
11,10,tickets/airberlin/im_medium/airberlin2.jpeg,medium,airberlin2.jpeg,tickets/airberlin,7.102129936218262,200,No,21 julio 2014 13:15,18B,[]
12,11,tickets/airberlin/im_big/airberlin2.jpeg,big,airberlin2.jpeg,tickets/airberlin,7.167792081832886,200,No,21 julio 2014 13:15,18B,[]
13,12,tickets/airberlin/im_small/airberlin4.jpeg,small,airberlin4.jpeg,tickets/airberlin,8.600013017654419,400,No,,,[]
14,13,tickets/airberlin/im_medium/airberlin4.jpeg,medium,airberlin4.jpeg,tickets/airberlin,9.425438165664673,400,No,,,[]
15,14,tickets/airberlin/im_big/airberlin4.jpeg,big,airberlin4.jpeg,tickets/airberlin,9.10749101638794,400,No,,,[]
16,15,tickets/airberlin/im_small/airberlin1.jpeg,small,airberlin1.jpeg,tickets/airberlin,7.169450998306274,200,No,12:50,Madrid (Barajas) ,[]
17,16,tickets/airberlin/im_medium/airberlin1.jpeg,medium,airberlin1.jpeg,tickets/airberlin,6.9483959674835205,200,No,12:50,Madrid (Barajas) ,[]
18,17,tickets/airberlin/im_big/airberlin1.jpeg,big,airberlin1.jpeg,tickets/airberlin,7.2843780517578125,200,No,12:50,Madrid (Barajas) ,[]
19,18,tickets/blueair/im_small/blueairTicket.jpeg,small,blueairTicket.jpeg,tickets/blueair,8.49821400642395,200,No,16.50,10.03.2014,[]
20,19,tickets/blueair/im_medium/blueairTicket.jpeg,medium,blueairTicket.jpeg,tickets/blueair,13.332273960113525,200,Yes,-1,-1,"[[1058.935584813375, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'BacÄ\x83u Airport']], [4819.657428637162, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Senador PetrÃ´nio Portela Airport']], [343.6666509007563, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Reggio Calabria Airport']], [5579.911952312839, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Antonio Nery Juarbe Pol Airport']], [6564.300249256525, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Anderson Regional Airport']], [4576.1756810202705, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Pinto Martins International Airport']], [6251.366257610952, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Clarence A. Bain Airport']], [7288.891666544106, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Loakan Airport']], [5550.964926310161, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Caribou Municipal Airport']], [7608.433669159587, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Vance Air Force Base']], [2721.4136820211884, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Addis Ababa Bole International Airport']], [1917.7515804265233, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Sochi International Airport']], [7452.057039205289, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Philip Billard Municipal Airport']], [322.65524674177374, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', ""Villanova D'Albenga International Airport""]], [6902.958609786355, ['Leonardo da Vinciâ\x80\x93Fiumicino Airport', 'Guangzhou Baiyun International Airport']], [5826.7845419742935, ['BacÄ\x83u Airport', 'Senador PetrÃ´nio Portela Airport']], [948.5185789578559, ['BacÄ\x83u Airport', 'Reggio Calabria Airport']], [6631.162305105118, ['BacÄ\x83u Airport', 'Antonio Nery Juarbe Pol Airport']], [7584.441882725645, ['BacÄ\x83u Airport', 'Anderson Regional Airport']], [5567.667553236797, ['BacÄ\x83u Airport', 'Pinto Martins International Airport']], [7284.78143895881, ['BacÄ\x83u Airport', 'Clarence A. Bain Airport']], [6231.344744554658, ['BacÄ\x83u Airport', 'Loakan Airport']], [6558.936282999229, ['BacÄ\x83u Airport', 'Caribou Municipal Airport']], [8615.385776643992, ['BacÄ\x83u Airport', 'Vance Air Force Base']], [2309.405929356236, ['BacÄ\x83u Airport', 'Addis Ababa Bole International Airport']], [918.4800524412913, ['BacÄ\x83u Airport', 'Sochi International Airport']], [8462.742108335762, ['BacÄ\x83u Airport', 'Philip Billard Municipal Airport']], [1307.8290335673653, ['BacÄ\x83u Airport', ""Villanova D'Albenga International Airport""]], [5856.317657798335, ['BacÄ\x83u Airport', 'Guangzhou Baiyun International Airport']], [0.0, ['Senador PetrÃ´nio Portela Airport', 'Senador PetrÃ´nio Portela Airport']], [4878.533587367015, ['Senador PetrÃ´nio Portela Airport', 'Reggio Calabria Airport']], [1870.0354246027287, ['Senador PetrÃ´nio Portela Airport', 'Antonio Nery Juarbe Pol Airport']], [2884.929146007446, ['Senador PetrÃ´nio Portela Airport', 'Anderson Regional Airport']], [303.9960842965677, ['Senador PetrÃ´nio Portela Airport', 'Pinto Martins International Airport']], [2544.4103015885285, ['Senador PetrÃ´nio Portela Airport', 'Clarence A. Bain Airport']], [10976.153068557098, ['Senador PetrÃ´nio Portela Airport', 'Loakan Airport']], [2550.0389856703246, ['Senador PetrÃ´nio Portela Airport', 'Caribou Municipal Airport']], [3683.3530381455066, ['Senador PetrÃ´nio Portela Airport', 'Vance Air Force Base']], [5707.821247010987, ['Senador PetrÃ´nio Portela Airport', 'Addis Ababa Bole International Airport']], [6472.233067053939, ['Senador PetrÃ´nio Portela Airport', 'Sochi International Airport']], [3546.263493966531, ['Senador PetrÃ´nio Portela Airport', 'Philip Billard Municipal Airport']], [4678.729781978822, ['Senador PetrÃ´nio Portela Airport', ""Villanova D'Albenga International Airport""]], [10472.264179221283, ['Senador PetrÃ´nio Portela Airport', 'Guangzhou Baiyun International Airport']], [5776.552700839012, ['Reggio Calabria Airport', 'Antonio Nery Juarbe Pol Airport']], [6797.047639472234, ['Reggio Calabria Airport', 'Anderson Regional Airport']], [4878.533587367015, ['Reggio Calabria Airport', 'Senador PetrÃ´nio Portela Airport']], [4619.299379319962, ['Reggio Calabria Airport', 'Pinto Martins International Airport']], [6472.37297430511, ['Reggio Calabria Airport', 'Clarence A. Bain Airport']], [7110.893252298881, ['Reggio Calabria Airport', 'Loakan Airport']], [5797.906801003681, ['Reggio Calabria Airport', 'Caribou Municipal Airport']], [7846.543793222759, ['Reggio Calabria Airport', 'Vance Air Force Base']], [2378.9398197917963, ['Reggio Calabria Airport', 'Addis Ababa Bole International Airport']], [1710.3054181599578, ['Reggio Calabria Airport', 'Sochi International Airport']], [7688.244584050674, ['Reggio Calabria Airport', 'Philip Billard Municipal Airport']], [658.3539574476313, ['Reggio Calabria Airport', ""Villanova D'Albenga International Airport""]], [6697.179117682686, ['Reggio Calabria Airport', 'Guangzhou Baiyun International Airport']], [1135.564710828889, ['Antonio Nery Juarbe Pol Airport', 'Anderson Regional Airport']], [1870.0354246027287, ['Antonio Nery Juarbe Pol Airport', 'Senador PetrÃ´nio Portela Airport']], [2129.6058853872137, ['Antonio Nery Juarbe Pol Airport', 'Pinto Martins International Airport']], [769.6960563728971, ['Antonio Nery Juarbe Pol Airport', 'Clarence A. Bain Airport']], [11928.648513982982, ['Antonio Nery Juarbe Pol Airport', 'Loakan Airport']], [755.1397136186583, ['Antonio Nery Juarbe Pol Airport', 'Caribou Municipal Airport']], [2138.3506581768606, ['Antonio Nery Juarbe Pol Airport', 'Vance Air Force Base']], [7304.890619489521, ['Antonio Nery Juarbe Pol Airport', 'Addis Ababa Bole International Airport']], [7485.58765540378, ['Antonio Nery Juarbe Pol Airport', 'Sochi International Airport']], [1979.64098207962, ['Antonio Nery Juarbe Pol Airport', 'Philip Billard Municipal Airport']], [5325.422934995506, ['Antonio Nery Juarbe Pol Airport', ""Villanova D'Albenga International Airport""]], [0.0, ['Antonio Nery Juarbe Pol Airport', 'Antonio Nery Juarbe Pol Airport']], [12301.696427439101, ['Antonio Nery Juarbe Pol Airport', 'Guangzhou Baiyun International Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador PetrÃ´nio Portela Airport']], [5.899012088775635e-05, ['Anderson Regional Airport', 'Anderson Regional Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [366.0308435880946, ['Anderson Regional Airport', 'Clarence A. Bain Airport']], [10793.156864047394, ['Anderson Regional Airport', 'Loakan Airport']], [1032.1774509759414, ['Anderson Regional Airport', 'Caribou Municipal Airport']], [1050.5734830135598, ['Anderson Regional Airport', 'Vance Air Force Base']], [8440.399624315865, ['Anderson Regional Airport', 'Addis Ababa Bole International Airport']], [8480.988955099358, ['Anderson Regional Airport', 'Sochi International Airport']], [891.5082639240661, ['Anderson Regional Airport', 'Philip Billard Municipal Airport']], [6283.1266913096815, ['Anderson Regional Airport', ""Villanova D'Albenga International Airport""]], [1135.564710828889, ['Anderson Regional Airport', 'Antonio Nery Juarbe Pol Airport']], [11317.331355154805, ['Anderson Regional Airport', 'Guangzhou Baiyun International Airport']], [2825.904413801137, ['Pinto Martins International Airport', 'Clarence A. Bain Airport']], [303.9960842965677, ['Pinto Martins International Airport', 'Senador PetrÃ´nio Portela Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']], [10745.746412548398, ['Pinto Martins International Airport', 'Loakan Airport']], [2780.3600656378685, ['Pinto Martins International Airport', 'Caribou Municipal Airport']], [3171.6834127037946, ['Pinto Martins International Airport', 'Anderson Regional Airport']], [3985.3915040784887, ['Pinto Martins International Airport', 'Vance Air Force Base']], [5404.055165303842, ['Pinto Martins International Airport', 'Addis Ababa Bole International Airport']], [6190.149644901077, ['Pinto Martins International Airport', 'Sochi International Airport']], [3847.3310773765234, ['Pinto Martins International Airport', 'Philip Billard Municipal Airport']], [4450.701592634707, ['Pinto Martins International Airport', ""Villanova D'Albenga International Airport""]], [2129.6058853872137, ['Pinto Martins International Airport', 'Antonio Nery Juarbe Pol Airport']], [10221.180913366841, ['Pinto Martins International Airport', 'Guangzhou Baiyun International Airport']], [2544.4103015885285, ['Clarence A. Bain Airport', 'Senador PetrÃ´nio Portela Airport']], [2825.904413801137, ['Clarence A. Bain Airport', 'Pinto Martins International Airport']], [11159.11086794126, ['Clarence A. Bain Airport', 'Loakan Airport']], [799.4369966684628, ['Clarence A. Bain Airport', 'Caribou Municipal Airport']], [366.0308435880946, ['Clarence A. Bain Airport', 'Anderson Regional Airport']], [1390.4597478278047, ['Clarence A. Bain Airport', 'Vance Air Force Base']], [8074.402685107252, ['Clarence A. Bain Airport', 'Addis Ababa Bole International Airport']], [8168.821538530221, ['Clarence A. Bain Airport', 'Sochi International Airport']], [1230.4704935029904, ['Clarence A. Bain Airport', 'Philip Billard Municipal Airport']], [5978.389497240736, ['Clarence A. Bain Airport', ""Villanova D'Albenga International Airport""]], [769.6960563728971, ['Clarence A. Bain Airport', 'Antonio Nery Juarbe Pol Airport']], [11677.702831937102, ['Clarence A. Bain Airport', 'Guangzhou Baiyun International Airport']], [10976.153068557098, ['Loakan Airport', 'Senador PetrÃ´nio Portela Airport']], [10745.746412548398, ['Loakan Airport', 'Pinto Martins International Airport']], [11346.069510524647, ['Loakan Airport', 'Caribou Municipal Airport']], [10793.156864047394, ['Loakan Airport', 'Anderson Regional Airport']], [9801.09575433982, ['Loakan Airport', 'Vance Air Force Base']], [5640.054122899048, ['Loakan Airport', 'Addis Ababa Bole International Airport']], [5400.985432251232, ['Loakan Airport', 'Sochi International Airport']], [9958.679872757331, ['Loakan Airport', 'Philip Billard Municipal Airport']], [7528.283986014673, ['Loakan Airport', ""Villanova D'Albenga International Airport""]], [11928.648513982982, ['Loakan Airport', 'Antonio Nery Juarbe Pol Airport']], [550.7334967363113, ['Loakan Airport', 'Guangzhou Baiyun International Airport']], [1032.1774509759414, ['Caribou Municipal Airport', 'Anderson Regional Airport']], [2550.0389856703246, ['Caribou Municipal Airport', 'Senador PetrÃ´nio Portela Airport']], [2780.3600656378685, ['Caribou Municipal Airport', 'Pinto Martins International Airport']], [2058.8869353505506, ['Caribou Municipal Airport', 'Vance Air Force Base']], [7637.443773535851, ['Caribou Municipal Airport', 'Addis Ababa Bole International Airport']], [7462.4536951106, ['Caribou Municipal Airport', 'Sochi International Airport']], [1904.3925335654624, ['Caribou Municipal Airport', 'Philip Billard Municipal Airport']], [5262.970095088937, ['Caribou Municipal Airport', ""Villanova D'Albenga International Airport""]], [755.1397136186583, ['Caribou Municipal Airport', 'Antonio Nery Juarbe Pol Airport']], [0.0, ['Caribou Municipal Airport', 'Caribou Municipal Airport']], [11809.66682721469, ['Caribou Municipal Airport', 'Guangzhou Baiyun International Airport']], [9377.451482303246, ['Vance Air Force Base', 'Addis Ababa Bole International Airport']], [9521.331512293104, ['Vance Air Force Base', 'Sochi International Airport']], [3683.3530381455066, ['Vance Air Force Base', 'Senador PetrÃ´nio Portela Airport']], [3985.3915040784887, ['Vance Air Force Base', 'Pinto Martins International Airport']], [1050.5734830135598, ['Vance Air Force Base', 'Anderson Regional Airport']], [160.00708872006746, ['Vance Air Force Base', 'Philip Billard Municipal Airport']], [7321.856795276054, ['Vance Air Force Base', ""Villanova D'Albenga International Airport""]], [2138.3506581768606, ['Vance Air Force Base', 'Antonio Nery Juarbe Pol Airport']], [2058.8869353505506, ['Vance Air Force Base', 'Caribou Municipal Airport']], [10290.628274566187, ['Vance Air Force Base', 'Guangzhou Baiyun International Airport']], [1831.3196046917944, ['Addis Ababa Bole International Airport', 'Sochi International Airport']], [5707.821247010987, ['Addis Ababa Bole International Airport', 'Senador PetrÃ´nio Portela Airport']], [5404.055165303842, ['Addis Ababa Bole International Airport', 'Pinto Martins International Airport']], [8440.399624315865, ['Addis Ababa Bole International Airport', 'Anderson Regional Airport']], [9231.016079252422, ['Addis Ababa Bole International Airport', 'Philip Billard Municipal Airport']], [3036.269302166499, ['Addis Ababa Bole International Airport', ""Villanova D'Albenga International Airport""]], [7304.890619489521, ['Addis Ababa Bole International Airport', 'Antonio Nery Juarbe Pol Airport']], [7637.443773535851, ['Addis Ababa Bole International Airport', 'Caribou Municipal Airport']], [5107.516037400718, ['Addis Ababa Bole International Airport', 'Guangzhou Baiyun International Airport']], [6472.233067053939, ['Sochi International Airport', 'Senador PetrÃ´nio Portela Airport']], [6190.149644901077, ['Sochi International Airport', 'Pinto Martins International Airport']], [8480.988955099358, ['Sochi International Airport', 'Anderson Regional Airport']], [9366.3792994772, ['Sochi International Airport', 'Philip Billard Municipal Airport']], [2199.498480051017, ['Sochi International Airport', ""Villanova D'Albenga International Airport""]], [7485.58765540378, ['Sochi International Airport', 'Antonio Nery Juarbe Pol Airport']], [7462.4536951106, ['Sochi International Airport', 'Caribou Municipal Airport']], [4991.267041252902, ['Sochi International Airport', 'Guangzhou Baiyun International Airport']], [3546.263493966531, ['Philip Billard Municipal Airport', 'Senador PetrÃ´nio Portela Airport']], [3847.3310773765234, ['Philip Billard Municipal Airport', 'Pinto Martins International Airport']], [7166.941608541487, ['Philip Billard Municipal Airport', ""Villanova D'Albenga International Airport""]], [891.5082639240661, ['Philip Billard Municipal Airport', 'Anderson Regional Airport']], [1979.64098207962, ['Philip Billard Municipal Airport', 'Antonio Nery Juarbe Pol Airport']], [1904.3925335654624, ['Philip Billard Municipal Airport', 'Caribou Municipal Airport']], [10450.357799852078, ['Philip Billard Municipal Airport', 'Guangzhou Baiyun International Airport']], [4450.701592634707, [""Villanova D'Albenga International Airport"", 'Pinto Martins International Airport']], [6283.1266913096815, [""Villanova D'Albenga International Airport"", 'Anderson Regional Airport']], [4678.729781978822, [""Villanova D'Albenga International Airport"", 'Senador PetrÃ´nio Portela Airport']], [0.0, [""Villanova D'Albenga International Airport"", ""Villanova D'Albenga International Airport""]], [5325.422934995506, [""Villanova D'Albenga International Airport"", 'Antonio Nery Juarbe Pol Airport']], [5262.970095088937, [""Villanova D'Albenga International Airport"", 'Caribou Municipal Airport']], [7163.745609284485, [""Villanova D'Albenga International Airport"", 'Guangzhou Baiyun International Airport']], [12301.696427439101, ['Guangzhou Baiyun International Airport', 'Antonio Nery Juarbe Pol Airport']], [10472.264179221283, ['Guangzhou Baiyun International Airport', 'Senador PetrÃ´nio Portela Airport']], [11317.331355154805, ['Guangzhou Baiyun International Airport', 'Anderson Regional Airport']]]"
